"name","magnet_link","Size","File","Age","Seed","Leech","Type"
"Finding Fela 2014 1080p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:40c4bda863c68b136cd3925d2cce6554de9c88b8&dn=Finding Fela 2014 1080p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.29 GB","2","8 days ago","17","7","Movie"
"I Am Ali 2014 1080p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:ec4ae301de47c4eaf75a0ee6d2756681ffd93c91&dn=I Am Ali 2014 1080p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.14 GB","4","8 days ago","19","22","Movie"
"The Retrieval 2013 720p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:0133330660d1f54905fa1a3093f77b0b32e12b25&dn=The Retrieval 2013 720p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.14 GB","2","8 days ago","12","6","Movie"
"The Matrix 1999 REMASTERED PROPER 1080p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:c1da3c624c20c6fd698618ae0f4c2ffdc549db49&dn=The Matrix 1999 REMASTERED PROPER 1080p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.69 GB","6","8 days ago","88","28","Movie"
"The Matrix 1999 REMASTERED PROPER 720p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:6852903fd63ac2e2a422abd6fc2fc1b091903b9b&dn=The Matrix 1999 REMASTERED PROPER 720p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.74 GB","6","8 days ago","59","11","Movie"
"Mulholland Falls 1996 1080p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:bb01b5b67778d93328e49f0cf934fee75a013faf&dn=Mulholland Falls 1996 1080p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.04 GB","3","8 days ago","20","18","Movie"
"Ill Be Watching 2018 HDTV x264 W4F","magnet:?xt=urn:btih:18911a9385248dfc84ff32cb337181979ccc35f2&dn=Ill Be Watching 2018 HDTV x264 W4F&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","579.50 MB","3","8 days ago","20","9","Movie"
"Killer Night Shift 2018 1080p HDTV x264 W4F","magnet:?xt=urn:btih:991edb058acd83c9360dead6500ae8718a3517d0&dn=Killer Night Shift 2018 1080p HDTV x264 W4F&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","4.25 GB","3","8 days ago","24","18","Movie"
"My Man Godfrey 1936 720p BluRay x264 SiNNERS","magnet:?xt=urn:btih:82a96b85904c223fe3d6481371cad6d9f6320f15&dn=My Man Godfrey 1936 720p BluRay x264 SiNNERS&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","4.37 GB","3","8 days ago","4","4","Movie"
"Lips of Blood 1975 1080p BluRay x264 GHOULS","magnet:?xt=urn:btih:91d814fbdf508727b57cfcf49d2c52e8b3d1a460&dn=Lips of Blood 1975 1080p BluRay x264 GHOULS&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","6.56 GB","3","8 days ago","30","41","Movie"
"Romance and Cigarettes 2005 1080p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:7abbfaa41d2bf55aea0b67e45ae68b4e0f072c4b&dn=Romance and Cigarettes 2005 1080p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.94 GB","2","8 days ago","47","50","Movie"
"Inequality for All 2013 720p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:e9b4fbf2b24609d575fd7519320de8574481b72a&dn=Inequality for All 2013 720p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.09 GB","3","8 days ago","32","23","Movie"
"The Matrix 1999 REMASTERED RERIP 1080p BluRay x264 DTS HD MA 7 1 SWTYBLZ","magnet:?xt=urn:btih:81e67efd1cb57b08c77574be5d6882f2b87b363f&dn=The Matrix 1999 REMASTERED RERIP 1080p BluRay x264 DTS HD MA 7 1 SWTYBLZ&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","18.14 GB","2","8 days ago","10","53","Movie"
"Son of Dracula 1943 1080p BluRay x264 SADPANDA","magnet:?xt=urn:btih:0c4cd4a32217d31892693259bc030bb72115844c&dn=Son of Dracula 1943 1080p BluRay x264 SADPANDA&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","5.48 GB","5","8 days ago","0","0","Movie"
"Daughter of Dracula 1936 1080p BluRay x264 SADPANDA","magnet:?xt=urn:btih:f43c9128ddd195b1593f545821f06a5baddba094&dn=Daughter of Dracula 1936 1080p BluRay x264 SADPANDA&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","4.38 GB","5","8 days ago","3","0","Movie"
"The Matrix 1999 REMASTERED RERIP 1080p BluRay x264 TrueHD 7 1 Atmos SWTYBLZ","magnet:?xt=urn:btih:cffdaac58475f4e492aacec1f4671c4287c38806&dn=The Matrix 1999 REMASTERED RERIP 1080p BluRay x264 TrueHD 7 1 Atmos SWTYBLZ&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","19.27 GB","2","8 days ago","21","87","Movie"
"Mandy The Haunted Doll 2018 DVDRip XviD AC3-EVO[TGx]","magnet:?xt=urn:btih:19a30618d1607f877194c0c2131d0afde5c1fcb4&dn=Mandy The Haunted Doll 2018 DVDRip XviD AC3-EVO[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.41 GB","4","8 days ago","18","24","Movie"
"Solo A Star Wars Story 2018 1080p BluRay x264 DTS HDC","magnet:?xt=urn:btih:f7c568bab2925d8f5dcc690c3028236b9386ede4&dn=Solo A Star Wars Story 2018 1080p BluRay x264 DTS HDC&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","17.88 GB","4","8 days ago","3,659","2,524","Movie"
"Alright Now 2018 1080p WEB DL DD5 1 H264 FGT","magnet:?xt=urn:btih:b0627bf5c5f987f54b3d8fe4e350ad03b8c282b8&dn=Alright Now 2018 1080p WEB DL DD5 1 H264 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","3.27 GB","3","8 days ago","52","64","Movie"
"Alright Now 2018 WEB DL x264 FGT","magnet:?xt=urn:btih:c6414dfa6ce509ccddb345fc76ca898d591ce838&dn=Alright Now 2018 WEB DL x264 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","915.65 MB","3","8 days ago","46","32","Movie"
"Bad Cat The Movie 2016 1080p WEB DL DD5 1 H264 FGT","magnet:?xt=urn:btih:6a6b39660b83ded60b24c4d8fd6c4df33fb946dc&dn=Bad Cat The Movie 2016 1080p WEB DL DD5 1 H264 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.91 GB","2","8 days ago","137","103","Movie"
"Solo A Star Wars Story 2018 1080p BluRay x264 DTS HD MA 7 1 HDC","magnet:?xt=urn:btih:bb17900ae61acc03f5ab44d33d85b337353c5b68&dn=Solo A Star Wars Story 2018 1080p BluRay x264 DTS HD MA 7 1 HDC&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","21.56 GB","4","8 days ago","87","1,504","Movie"
"Alright Now 2018 WEB DL XviD MP3 FGT","magnet:?xt=urn:btih:40b11579098f272861323d24a071d9b815eda2bc&dn=Alright Now 2018 WEB DL XviD MP3 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.20 GB","3","8 days ago","30","20","Movie"
"The Krays Dead Man Walking 2018 WEB DL XviD MP3 FGT","magnet:?xt=urn:btih:90a2b661affcf8f70831619d0eacd512f9d52c4b&dn=The Krays Dead Man Walking 2018 WEB DL XviD MP3 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","943.59 MB","2","8 days ago","46","9","Movie"
"The Krays Dead Man Walking 2018 720p WEB DL XviD AC3 FGT","magnet:?xt=urn:btih:7ffdf9a844b278e77ff81cac41723cea271041bb&dn=The Krays Dead Man Walking 2018 720p WEB DL XviD AC3 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.25 GB","2","8 days ago","17","4","Movie"
"Final Score 2018 HDTV x264 PLUTONiUM","magnet:?xt=urn:btih:0a6150d09d0f57b99839acc8a30313a90b72e704&dn=Final Score 2018 HDTV x264 PLUTONiUM&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","649.10 MB","3","8 days ago","689","78","Movie"
"Final Score 2018 720p HDTV x264 PLUTONiUM","magnet:?xt=urn:btih:d93d478842a2aebd14bcb086b41a5eb09e4dc562&dn=Final Score 2018 720p HDTV x264 PLUTONiUM&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.94 GB","3","8 days ago","1,062","566","Movie"
"The Krays Dead Man Walking 2018 1080p WEB DL DD5 1 H264 FGT","magnet:?xt=urn:btih:8dfa00648f0631b617316ae0fcfe9c21b3e22f9f&dn=The Krays Dead Man Walking 2018 1080p WEB DL DD5 1 H264 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.77 GB","2","8 days ago","27","6","Movie"
"Final Score 2018 1080p HDTV x264 PLUTONiUM","magnet:?xt=urn:btih:8c1e944e3b3fb2736e099bbf618ac57bfeeb4f9a&dn=Final Score 2018 1080p HDTV x264 PLUTONiUM&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","3.68 GB","3","8 days ago","803","127","Movie"
"The Krays Dead Man Walking 2018 WEB DL x264 FGT","magnet:?xt=urn:btih:753605cc49a5f4edc03b21bb0dd7c137c3daf076&dn=The Krays Dead Man Walking 2018 WEB DL x264 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","760.36 MB","2","8 days ago","48","29","Movie"
"The Krays Dead Man Walking 2018 WEB DL XviD AC3 FGT","magnet:?xt=urn:btih:a8b602b80618090fbe3235072355320a5aa74435&dn=The Krays Dead Man Walking 2018 WEB DL XviD AC3 FGT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.03 GB","2","8 days ago","0","0","Movie"
"Bee Team 2018 DVDRip XviD AC3-EVO[TGx]","magnet:?xt=urn:btih:f2f0f1e19e1e16fb02f5af08db31d2eaddaec94b&dn=Bee Team 2018 DVDRip XviD AC3-EVO[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.20 GB","3","8 days ago","16","6","Movie"
"The Bell Witch Haunting 2013 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:d1a67c9417d1949cf82bfd2d060c738a9e175c16&dn=The Bell Witch Haunting 2013 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.15 GB","2","8 days ago","16","14","Movie"
"Charlottes Web 2006 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:371316502314c1ac9fe069788c5f8418ee79e27b&dn=Charlottes Web 2006 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.22 GB","2","8 days ago","1","2","Movie"
"Furlough 2018 1080p BluRay x264 UNVEiL","magnet:?xt=urn:btih:0e9b55cf7a2400fa59fd5c358f1361d32fc0cb64&dn=Furlough 2018 1080p BluRay x264 UNVEiL&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","6.56 GB","6","8 days ago","18","11","Movie"
"Romance and Cigarettes 2005 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:1f6228cd40028594c64d065bbdd9ce53e0779138&dn=Romance and Cigarettes 2005 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.28 GB","2","8 days ago","24","20","Movie"
"Java Heat 2013 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:fd1dde31eaffc01a27522543e870edf14afc9dbb&dn=Java Heat 2013 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.31 GB","3","8 days ago","21","11","Movie"
"Embrace of the Vampire 1995 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:bf31de53aebde753f6fb3a3364d50cf203ffcb7a&dn=Embrace of the Vampire 1995 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.16 GB","4","8 days ago","22","20","Movie"
"5 Dollars A Day 2008 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:243f04e935c22feb36628aeab75c1f877f047d37&dn=5 Dollars A Day 2008 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.23 GB","3","8 days ago","13","22","Movie"
"Inequality for All 2013 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:b7c6839da071fa89681b959a2eb1fc36d2342337&dn=Inequality for All 2013 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.14 GB","3","8 days ago","14","14","Movie"
"G I Jane 1997 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:0aa25e66575e8dc992ae1a96206ad4c6b4442f69&dn=G I Jane 1997 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.44 GB","3","8 days ago","38","32","Movie"
"100 Bloody Acres 2012 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:1661e74f49931bbfda52b84c3065aa0dd752a32d&dn=100 Bloody Acres 2012 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.14 GB","2","8 days ago","2","1","Movie"
"All Things To All Men 2013 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:11729064885596a6777ad4c660952ae61597b6af&dn=All Things To All Men 2013 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","959.46 MB","2","8 days ago","28","13","Movie"
"Murder On The Home Front 2013 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:55a1b74d83897ea0c089128e2c529819168f26e1&dn=Murder On The Home Front 2013 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.17 GB","2","8 days ago","24","14","Movie"
"An Unfinished Life 2005 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:3e1f2281eb7bfcad104a730978268ab8b9a8f509&dn=An Unfinished Life 2005 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.36 GB","3","8 days ago","13","5","Movie"
"Chilling Visions 5 Senses Of Fear 2013 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:0a6a8c9774ad7137273a361295b7bf0a623e216b&dn=Chilling Visions 5 Senses Of Fear 2013 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.10 GB","2","8 days ago","2","2","Movie"
"Just Like A Woman 2012 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:243a92d915e814487d18cd700ddd35c02aabcecc&dn=Just Like A Woman 2012 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.11 GB","3","8 days ago","8","1","Movie"
"Tropical Inferno 1978 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:ee7e57ac87ccf76f53d246078caae55d8a3b0395&dn=Tropical Inferno 1978 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1,003.24 MB","2","8 days ago","0","0","Movie"
"Solo A Star Wars Story 2018 1080p BRRip X264 AC3-EVO[TGx]","magnet:?xt=urn:btih:588283049b8019410acd6adcbb0c90ce15fb1046&dn=Solo A Star Wars Story 2018 1080p BRRip X264 AC3-EVO[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","10.36 GB","3","8 days ago","524","356","Movie"
"Papillon 2018 720p HDCAM X264 [MW]","magnet:?xt=urn:btih:0e329d6621ef252a599ddb4f5bcc755788460507&dn=Papillon 2018 720p HDCAM X264 [MW]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.05 GB","1","8 days ago","24","5","Movie"
"Final Score 2018 HDRip XviD AC3 EVO","magnet:?xt=urn:btih:c5c287b72ee08141bb4bf1ed07930c0c29f2efc7&dn=Final Score 2018 HDRip XviD AC3 EVO&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.38 GB","3","8 days ago","1,186","431","Movie"
"Bad Cat The Movie 2018 HDRip XviD AC3 EVO","magnet:?xt=urn:btih:7d912bc4080b7af3529e4f03bfc20139c62468ec&dn=Bad Cat The Movie 2018 HDRip XviD AC3 EVO&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.28 GB","3","8 days ago","54","91","Movie"
"Alright Now 2018 HDRip XviD AC3 EVO","magnet:?xt=urn:btih:21a0070e4575f5d00b199f31d0052971efa43b3a&dn=Alright Now 2018 HDRip XviD AC3 EVO&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.38 GB","3","8 days ago","26","50","Movie"
"Unfriended Dark Web 2018 720p HC HDRip X264 AC3-EVO[TGx]","magnet:?xt=urn:btih:0fd72599c457f48220980a9a55b0f93042bce304&dn=Unfriended Dark Web 2018 720p HC HDRip X264 AC3-EVO[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.54 GB","3","8 days ago","24","8","Movie"
"The Bad Seed 2018 HDRip AC3 X264-CMRG[TGx]","magnet:?xt=urn:btih:c12f52d3c5e23cdf5a2fff5824eced7a1f23decf&dn=The Bad Seed 2018 HDRip AC3 X264-CMRG[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.32 GB","3","8 days ago","9","3","Movie"
"Kill the Irishman 2011 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:00e9695a855f2508a7b3dddf5f3489e515f160aa&dn=Kill the Irishman 2011 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.34 GB","3","8 days ago","32","18","Movie"
"Malone 1987 PROPER BRRip XviD MP3 XVID","magnet:?xt=urn:btih:f8aac53fc9f00f99d004254e63311382213443de&dn=Malone 1987 PROPER BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.16 GB","2","8 days ago","13","18","Movie"
